,price,lotSize,age,landValue,livingArea,pctCollege,bedrooms,fireplaces,bathrooms,rooms,heating,fuel,sewer,waterfront,newConstruction,centralAir
1715,70000,1.34,34,36700,1313,61,2,0,1.5,3,electric,electric,septic,No,No,No
1716,300000,0.65,19,33500,2600,61,4,1,2.5,11,hot water/steam,gas,public/commercial,No,No,No
1717,145400,0.13,22,18300,945,61,2,0,1.0,5,hot air,gas,public/commercial,No,No,No
1718,183500,0.28,57,23200,1121,61,3,0,1.5,4,hot air,oil,septic,No,No,No
1719,275900,0.81,0,7300,2288,61,3,1,2.5,8,hot air,gas,public/commercial,No,Yes,No
1720,436023,0.41,5,43400,2718,61,4,1,2.5,12,hot air,gas,public/commercial,No,No,Yes
1721,319900,0.58,42,31400,2464,61,4,1,2.5,8,hot water/steam,gas,public/commercial,No,No,No
1722,249000,0.43,41,45800,2426,61,4,2,2.0,7,hot water/steam,gas,public/commercial,No,No,No
1723,289000,0.38,32,24200,2310,61,5,1,2.5,11,hot water/steam,gas,public/commercial,No,No,No
1724,285000,0.94,37,36200,2564,61,4,1,2.5,11,hot water/steam,gas,public/commercial,No,No,No
1725,194900,0.39,9,20400,1099,51,2,0,1.0,3,hot air,gas,public/commercial,No,No,No
1726,125000,0.24,48,16800,1225,51,3,1,1.0,7,hot air,gas,public/commercial,No,No,No
1727,111300,0.59,86,26000,1959,51,3,0,1.0,6,hot air,gas,septic,No,No,No
