id_cliente;genero;jubilado;casado;hijos;meses_antiguedad;servicio_telefonico;multiples_lineas;servicio_internet;tipo_servicio_internet;antivirus_web;copia_seguridad;antivirus_dispositivo;soporte_tecnico;tv_streaming;peliculas_streaming;contrato;factura_papel;metodo_pago;monto_abono;monto_total;abandono
9847-HNVGP;Hombre;0;0;0;17;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;1995;3106;0
6696-YDAYZ;Hombre;0;1;1;16;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;205;29055;0
8980-WQFWL;Mujer;0;0;0;35;1;0;1;1;0;0;1;0;0;1;1;1;Cheque electronico;621;20961;0
1730-ZMAME;Mujer;1;0;0;32;1;0;1;2;0;0;0;0;0;1;1;1;Cheque electronico;795;2665;0
6506-EYCNH;Mujer;0;1;1;28;1;0;0;0;2;2;2;2;2;2;1;1;Transferencia bancaria automatica;1955;5438;0
4634-JLRJT;Mujer;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;2035;2035;0
9501-UKKNL;Hombre;0;0;0;59;0;2;1;1;0;0;0;1;1;1;1;1;Cheque electronico;517;30058;0
2560-QTSBS;Mujer;0;1;1;72;1;1;0;0;2;2;2;2;2;2;2;1;Transferencia bancaria automatica;233;162315;0
7541-YLXCL;Hombre;0;0;0;36;1;0;1;1;0;1;0;1;0;1;2;1;Cheque papel;654;24984;1
4795-WRNVT;Mujer;0;0;0;40;1;0;1;1;1;1;0;0;1;0;1;0;Cheque papel;651;2586;0
6080-TCMYC;Hombre;0;1;1;40;1;1;1;2;0;0;1;0;0;0;1;1;Cheque electronico;812;32923;0
0260-ZDLGK;Mujer;0;0;1;9;1;0;1;1;0;0;1;1;1;1;1;1;Cheque papel;729;6514;1
7860-UXCRM;Hombre;0;1;1;63;1;0;1;1;1;1;1;1;1;0;3;0;Debito automatico;745;467455;0
6357-JJPQT;Mujer;0;0;0;3;1;0;1;2;0;0;0;0;1;0;1;1;Cheque electronico;805;23235;0
2292-XQWSV;Hombre;0;1;1;40;0;2;1;1;0;1;1;1;1;1;2;0;Cheque papel;603;24485;0
9552-TGUZV;Hombre;0;1;0;8;1;0;1;2;1;0;0;0;0;0;1;1;Cheque papel;75;6581;0
5913-INRQV;Hombre;1;1;0;34;1;0;1;2;1;0;0;1;1;0;2;0;Cheque papel;9015;31288;0
8722-NGNBH;Hombre;0;0;0;5;0;2;1;1;1;0;1;1;0;0;1;0;Cheque papel;40;22345;1
6210-KBBPI;Hombre;1;0;0;9;1;1;1;2;0;1;0;0;1;1;1;1;Debito automatico;9945;9194;1
9643-YBLUR;Hombre;0;1;0;9;1;1;1;1;0;1;1;0;0;1;1;1;Debito automatico;6905;65395;0
8734-FNWVH;Hombre;0;1;1;31;1;1;1;1;0;0;0;0;0;1;1;0;Transferencia bancaria automatica;597;18255;0
9447-YPTBX;Mujer;0;1;0;50;1;0;0;0;2;2;2;2;2;2;2;1;Transferencia bancaria automatica;1985;9431;0
0133-BMFZO;Mujer;0;0;0;2;1;0;1;2;1;1;0;1;0;0;1;1;Cheque electronico;8625;18165;1
6128-CZOMY;Mujer;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;1;Cheque electronico;4565;4565;1
9540-JYROE;Hombre;0;0;0;8;1;0;1;2;0;0;0;0;0;0;1;1;Cheque papel;701;55135;1
9026-LHEVG;Mujer;0;0;0;9;0;2;1;1;0;1;0;0;0;1;1;0;Cheque electronico;4075;3594;0
2260-USTRB;Mujer;1;0;0;2;1;0;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;702;11595;1
3656-TKRVZ;Mujer;0;0;0;3;1;0;1;1;1;1;0;0;0;0;1;0;Cheque electronico;5535;1652;1
7011-CVEUC;Hombre;0;1;0;25;1;0;1;2;0;0;0;1;1;1;1;1;Debito automatico;957;233835;0
6185-TASNN;Hombre;1;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;Cheque electronico;463;463;0
7925-PNRGI;Mujer;0;1;1;45;1;1;1;1;1;1;1;1;1;0;1;0;Cheque papel;813;35411;0
8623-TMRBY;Hombre;1;1;1;51;1;1;1;2;0;1;1;0;0;0;1;1;Cheque electronico;842;414605;1
1552-CZCLL;Mujer;0;1;1;55;1;0;0;0;2;2;2;2;2;2;1;0;Debito automatico;20;108725;0
3038-PQIUY;Mujer;0;0;0;38;1;1;1;1;1;1;1;0;0;0;1;1;Transferencia bancaria automatica;6615;25224;0
1501-SGHBW;Hombre;0;0;0;2;1;0;1;1;0;0;0;0;0;0;1;0;Cheque papel;4585;81;1
9313-CDOGY;Hombre;0;1;1;38;1;0;0;0;2;2;2;2;2;2;1;0;Cheque electronico;196;7173;0
8148-BPLZQ;Hombre;0;0;0;34;1;0;1;1;0;1;0;0;0;0;1;1;Cheque electronico;498;17342;0
2623-DRYAM;Mujer;0;1;0;70;1;1;1;2;0;0;1;0;1;1;2;1;Cheque electronico;10175;70693;0
9987-LUTYD;Mujer;0;0;0;13;1;0;1;1;1;0;0;1;0;0;2;0;Cheque papel;5515;7429;0
3208-YPIOE;Hombre;0;0;0;39;1;1;1;2;0;0;0;0;0;0;1;0;Cheque electronico;7525;301765;1
4488-KQFDT;Mujer;0;0;0;61;1;1;1;2;0;1;1;0;1;1;2;1;Cheque electronico;10395;6423;0
2612-RANWT;Mujer;0;0;0;12;1;1;1;2;0;0;1;0;1;1;1;1;Transferencia bancaria automatica;10015;11643;1
5693-PIPCS;Hombre;0;0;0;41;1;0;1;2;0;1;0;1;1;1;3;1;Debito automatico;9965;422035;0
0491-KAPQG;Hombre;0;0;0;21;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;737;15587;0
1925-LFCZZ;Hombre;1;0;0;55;0;2;1;1;0;0;1;0;1;1;2;1;Transferencia bancaria automatica;5005;274345;0
8039-EQPIM;Hombre;0;1;0;69;0;2;1;1;1;0;1;1;1;1;3;0;Transferencia bancaria automatica;6025;40555;0
6900-PXRMS;Hombre;1;1;1;26;1;1;1;2;0;1;1;0;1;1;1;0;Cheque electronico;10575;271025;1
8707-RMEZH;Mujer;1;1;0;69;1;0;1;2;1;1;0;0;0;1;2;0;Debito automatico;873;605555;0
3346-BRMIS;Mujer;1;1;0;18;0;2;1;1;0;0;1;0;1;1;1;1;Cheque electronico;4835;8107;1
3209-ZPKFI;Hombre;0;1;1;47;1;1;1;1;0;1;0;0;0;0;1;0;Cheque electronico;5425;25382;0
6479-VDGRK;Mujer;0;1;1;72;1;0;1;1;1;1;1;1;1;1;3;0;Transferencia bancaria automatica;853;61292;0
9373-WSLOY;Hombre;1;1;0;33;0;2;1;1;0;1;1;1;1;0;1;1;Cheque electronico;50;175085;0
2933-FILNV;Mujer;0;1;1;2;0;2;1;1;0;0;0;0;0;0;1;1;Cheque papel;244;3655;1
3569-JFODW;Mujer;0;1;1;72;1;1;1;1;1;1;1;1;1;1;3;0;Debito automatico;9095;665245;0
9819-FBNSV;Hombre;1;1;0;37;1;0;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;7225;257545;0
9544-PYPSJ;Mujer;1;1;1;62;1;1;1;2;0;1;1;0;0;1;1;1;Debito automatico;961;601935;0
1591-XWLGB;Mujer;0;1;0;71;1;0;0;0;2;2;2;2;2;2;3;0;Debito automatico;1985;13796;0
0396-UKGAI;Hombre;0;0;1;23;1;0;1;1;0;1;0;1;0;0;1;1;Transferencia bancaria automatica;553;12842;0
3243-ZHOHY;Mujer;0;0;0;16;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;201;29615;0
5186-EJEGL;Hombre;0;0;0;9;1;0;1;1;1;0;1;1;1;0;1;1;Cheque papel;695;65325;0
7527-QNRUS;Hombre;0;1;1;17;1;1;0;0;2;2;2;2;2;2;3;1;Cheque papel;2515;4126;0
9986-BONCE;Mujer;0;0;0;4;1;0;0;0;2;2;2;2;2;2;1;0;Transferencia bancaria automatica;2095;855;1
2722-JMONI;Mujer;1;1;0;1;1;0;1;1;1;0;0;0;0;0;1;1;Cheque electronico;4955;4955;1
2203-GHNWN;Mujer;0;1;0;24;1;1;1;2;0;0;1;0;0;0;1;1;Cheque papel;7965;19287;0
3878-AVSOQ;Mujer;1;0;0;1;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7125;7125;0
3258-SYSWS;Hombre;1;0;0;72;1;1;1;2;1;1;1;1;1;1;3;0;Transferencia bancaria automatica;1138;78458;0
5296-PSYVW;Mujer;0;1;0;72;1;1;0;0;2;2;2;2;2;2;3;0;Cheque electronico;2455;17507;0
6319-QSUSR;Mujer;0;0;1;11;1;0;0;0;2;2;2;2;2;2;1;0;Debito automatico;197;2162;0
4083-EUGRJ;Hombre;0;0;0;9;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2025;1785;1
7579-OOPEC;Mujer;1;1;0;2;1;0;1;1;0;1;0;0;0;0;1;0;Debito automatico;5015;1151;1
0512-FLFDW;Mujer;1;1;0;60;1;1;1;2;0;0;1;0;1;1;2;1;Debito automatico;1005;6029;0
1771-OADNZ;Hombre;1;1;0;29;1;1;1;2;0;1;1;0;0;1;1;1;Cheque electronico;959;27452;1
0487-CRLZF;Mujer;0;0;0;49;1;0;1;1;0;0;1;1;1;1;3;1;Transferencia bancaria automatica;7445;37219;0
2107-FBPTK;Mujer;1;0;0;30;1;1;1;2;0;1;1;0;1;1;1;1;Cheque electronico;1041;31211;0
9451-WLYRI;Mujer;0;1;0;53;1;0;0;0;2;2;2;2;2;2;2;0;Debito automatico;1905;99045;0
8219-VYBVI;Hombre;0;0;1;39;1;1;0;0;2;2;2;2;2;2;3;0;Cheque papel;25;100435;0
1991-VOPLL;Mujer;0;0;0;9;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;1905;15765;0
9738-QLWTP;Hombre;0;0;0;39;1;0;1;2;0;0;1;1;0;0;2;0;Cheque electronico;819;321975;0
1016-DJTSV;Hombre;1;0;0;8;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;697;57285;0
9419-IPPBE;Mujer;0;1;1;51;1;1;1;2;0;0;1;0;0;1;2;1;Cheque electronico;9015;455485;0
0174-QRVVY;Hombre;0;1;1;71;1;1;0;0;2;2;2;2;2;2;3;0;Debito automatico;2535;184755;0
5699-BNCAS;Hombre;1;0;0;71;1;1;0;0;2;2;2;2;2;2;3;1;Cheque papel;2465;176675;0
2900-PHPLN;Mujer;1;1;0;70;1;0;0;0;2;2;2;2;2;2;3;1;Debito automatico;1955;146205;0
0612-RTZZA;Mujer;1;0;0;1;0;2;1;1;0;0;0;0;0;0;1;0;Cheque electronico;2525;2525;1
8106-GWQOK;Hombre;0;1;0;38;0;2;1;1;1;1;0;1;1;1;3;1;Transferencia bancaria automatica;60;21932;0
8751-EDEKA;Mujer;0;1;0;28;1;0;1;2;0;1;1;0;0;1;1;0;Debito automatico;899;24335;0
6878-GGDWG;Mujer;0;1;0;32;1;0;0;0;2;2;2;2;2;2;1;0;Transferencia bancaria automatica;194;64115;0
4039-PIMHX;Hombre;1;1;0;49;1;0;1;1;0;1;0;0;0;0;3;0;Cheque papel;498;23984;0
8450-LUGUK;Mujer;0;1;1;37;1;1;0;0;2;2;2;2;2;2;3;1;Transferencia bancaria automatica;241;86185;0
3604-WLABM;Mujer;0;0;0;10;1;0;1;1;0;0;1;1;0;0;1;0;Cheque electronico;5425;583;0
0795-GMVQO;Hombre;0;1;0;67;1;1;1;2;1;1;1;0;1;1;2;0;Debito automatico;1099;73324;0
2259-OUUSZ;Hombre;0;0;0;7;0;2;1;1;0;0;1;1;0;0;2;1;Debito automatico;355;24955;0
1142-IHLOO;Mujer;0;0;0;51;1;0;1;2;0;0;0;0;1;1;2;0;Debito automatico;8755;44759;0
6410-LEFEN;Mujer;0;0;0;9;1;0;1;1;0;0;0;0;0;0;1;0;Cheque electronico;4515;41645;1
4633-MKHYU;Mujer;0;0;0;9;1;0;1;2;0;0;0;0;1;1;1;1;Cheque papel;884;7886;0
6257-RJOHI;Hombre;0;0;0;4;1;0;1;1;0;0;0;1;0;0;1;1;Cheque papel;508;2023;0
1545-JFUML;Hombre;0;1;0;71;1;1;1;2;1;1;1;0;1;0;3;1;Cheque electronico;99;69946;0
3194-ORPIK;Mujer;0;1;1;50;1;1;1;2;0;0;0;0;1;0;1;1;Transferencia bancaria automatica;844;411615;1
7826-VVKWT;Mujer;1;1;1;24;1;0;1;2;0;0;1;0;1;1;3;1;Cheque electronico;9655;226345;0
1353-GHZOS;Hombre;0;1;0;22;1;0;1;1;1;0;0;0;1;0;2;1;Transferencia bancaria automatica;5975;137435;0
2587-EKXTS;Hombre;0;0;0;44;1;1;1;2;1;1;1;0;1;1;1;1;Cheque electronico;1115;491515;0
5442-BXVND;Mujer;0;1;1;33;1;1;0;0;2;2;2;2;2;2;1;0;Transferencia bancaria automatica;2425;8385;0
8816-VXNZD;Mujer;0;0;0;1;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;751;751;1
9378-FXTIZ;Mujer;0;1;0;54;1;1;1;1;0;0;0;0;1;1;2;1;Debito automatico;7015;371565;1
1723-HKXJQ;Hombre;0;0;0;42;1;1;1;2;0;1;0;0;1;1;1;1;Cheque electronico;10175;427345;1
7825-GKXMW;Mujer;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;Cheque electronico;458;458;1
9753-OYLBX;Mujer;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;205;205;0
2364-UFROM;Hombre;0;0;0;30;1;0;1;1;1;1;0;1;1;0;2;0;Cheque electronico;704;204475;0
6656-JWRQX;Mujer;0;0;0;1;0;2;1;1;0;0;0;1;0;0;1;0;Cheque papel;3055;3055;0
6473-ULUHT;Hombre;0;1;1;16;1;1;1;1;1;1;0;1;1;1;1;0;Cheque electronico;849;139825;0
1240-KNSEZ;Hombre;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;1;Cheque papel;201;201;1
0836-SEYLU;Hombre;0;1;0;9;0;2;1;1;0;0;0;1;1;0;1;0;Cheque papel;4065;32895;1
4433-JCGCG;Hombre;1;1;0;46;1;1;1;2;0;0;1;0;1;1;1;1;Cheque electronico;101;468005;1
3716-BDVDB;Hombre;0;0;0;1;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;691;691;1
7688-AWMDX;Hombre;0;1;0;71;1;0;1;1;1;0;0;1;0;0;3;0;Transferencia bancaria automatica;545;37782;0
2842-BCQGE;Hombre;0;0;0;43;1;1;1;2;0;0;0;0;0;0;1;1;Debito automatico;7535;31614;0
7244-QWYHG;Hombre;0;1;0;50;0;2;1;1;1;0;0;1;1;0;2;1;Transferencia bancaria automatica;4445;218845;0
5899-MQZZL;Mujer;0;0;0;13;1;1;1;2;0;0;0;0;0;0;1;1;Cheque papel;75;99945;1
6849-OYAMU;Hombre;0;1;1;19;1;0;1;2;0;1;0;1;1;1;2;0;Transferencia bancaria automatica;100;188865;1
5312-UXESG;Mujer;0;0;0;41;1;1;1;2;0;0;1;0;1;1;1;0;Transferencia bancaria automatica;9805;39906;0
9488-HGMJH;Mujer;1;0;0;1;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7115;7115;1
6038-GCYEC;Mujer;0;0;0;24;0;2;1;1;0;1;1;0;1;1;1;1;Debito automatico;5415;124025;1
2150-WLKUW;Mujer;0;1;0;40;1;1;1;1;0;1;0;0;1;0;2;0;Transferencia bancaria automatica;639;2635;0
7159-FVYPK;Mujer;0;1;1;3;1;1;1;1;0;1;1;0;1;0;1;1;Transferencia bancaria automatica;6915;235;0
7032-LMBHI;Mujer;0;0;0;37;1;1;1;1;1;0;0;0;1;0;2;0;Transferencia bancaria automatica;6465;234785;0
1150-WFARN;Mujer;0;1;1;67;1;1;1;2;1;0;1;1;1;1;3;1;Debito automatico;10875;71562;1
6088-BXMRG;Mujer;0;1;1;32;1;1;1;2;0;1;0;0;1;1;1;1;Cheque electronico;9885;30896;0
3144-AUDBS;Mujer;0;1;0;6;1;0;1;1;0;0;0;1;0;0;1;1;Cheque electronico;4915;2708;1
4821-SJHJV;Mujer;0;1;1;32;1;1;1;2;1;0;0;0;1;0;1;0;Cheque electronico;896;29018;0
7346-MEDWM;Mujer;0;0;0;59;1;1;1;2;0;1;1;0;0;0;1;1;Cheque electronico;8325;49491;0
1137-DGOWI;Mujer;0;1;0;30;1;0;1;1;0;1;1;1;0;1;2;0;Transferencia bancaria automatica;7025;21989;0
5616-PRTNT;Hombre;0;0;1;20;1;0;0;0;2;2;2;2;2;2;1;1;Cheque electronico;194;3745;1
3812-LRZIR;Mujer;0;1;1;27;1;1;0;0;2;2;2;2;2;2;3;0;Cheque electronico;245;76195;0
4818-QIUFN;Mujer;1;0;0;20;1;1;1;2;1;0;0;0;0;0;1;1;Cheque electronico;7915;15209;1
9483-GCPWE;Hombre;0;0;1;9;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;201;19025;0
4227-OJHAL;Mujer;0;1;1;68;1;1;1;1;1;1;1;0;1;0;2;1;Debito automatico;73;5163;0
9220-CXRSC;Mujer;0;1;1;69;1;1;1;1;1;0;0;1;0;0;3;0;Debito automatico;614;405985;0
4993-JCRGJ;Hombre;0;0;0;26;1;1;1;2;0;0;1;1;0;0;1;1;Cheque papel;843;22816;0
9537-JALFH;Hombre;0;1;1;69;1;0;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;199;13567;0
6698-OXETB;Hombre;0;0;0;11;1;0;0;0;2;2;2;2;2;2;3;0;Cheque papel;204;23145;0
2103-ZRXFN;Hombre;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;Cheque papel;5075;5075;0
3724-BSCVH;Hombre;0;1;1;10;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;2045;2424;0
4877-TSOFF;Mujer;0;1;1;55;1;1;1;1;1;1;0;1;0;1;2;1;Transferencia bancaria automatica;7575;426425;0
9209-NWPGU;Hombre;0;0;0;44;1;0;1;1;1;0;0;1;1;0;2;0;Cheque electronico;654;277455;0
6961-VCPMC;Hombre;1;1;0;46;1;0;1;2;0;0;0;0;0;1;1;1;Cheque electronico;804;36052;1
7306-YDSOI;Hombre;0;1;1;69;1;0;1;1;1;1;1;0;0;0;3;1;Transferencia bancaria automatica;5975;40699;0
5288-AHOUP;Hombre;1;0;0;11;1;0;1;2;0;0;0;0;0;1;1;1;Cheque electronico;785;8742;0
6688-UZPWD;Mujer;0;1;0;11;1;1;1;2;0;1;0;0;1;1;1;1;Cheque electronico;102;114535;1
0655-YDGFJ;Hombre;0;0;0;29;1;0;1;1;0;0;1;0;0;0;1;0;Transferencia bancaria automatica;4895;13237;0
8468-EHYJA;Mujer;0;1;0;57;1;1;1;2;1;0;0;0;1;1;1;1;Cheque electronico;9965;549705;0
6823-SIDFQ;Hombre;0;0;0;28;1;0;0;0;2;2;2;2;2;2;2;0;Debito automatico;1825;5347;0
1097-FSPVW;Mujer;0;0;0;42;1;0;1;1;1;0;1;0;0;0;1;0;Debito automatico;5455;245505;0
2839-RFSQE;Mujer;0;0;0;2;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2065;387;1
8328-SKJNO;Hombre;0;0;1;23;0;2;1;1;1;1;0;1;0;0;2;0;Transferencia bancaria automatica;4065;9474;0
7010-ZMVBF;Mujer;0;1;1;18;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2045;357;0
5201-CBWYG;Hombre;0;1;1;62;1;1;0;0;2;2;2;2;2;2;2;0;Transferencia bancaria automatica;248;147625;0
0968-GSIKN;Mujer;0;0;0;1;1;0;1;2;0;0;0;0;0;0;1;1;Cheque papel;708;708;1
1965-DDBWU;Hombre;0;0;0;16;1;1;1;2;0;0;0;1;0;1;1;1;Debito automatico;8905;14486;1
9057-SIHCH;Mujer;0;0;0;3;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;966;2919;1
6352-GIGGQ;Hombre;0;0;0;67;1;1;1;1;1;1;1;1;1;1;2;1;Transferencia bancaria automatica;888;590315;0
3635-QQRQD;Hombre;0;0;0;62;1;0;0;0;2;2;2;2;2;2;3;1;Debito automatico;2005;120165;0
6771-XWBDM;Mujer;0;1;0;57;1;1;1;2;0;1;1;0;1;1;1;1;Debito automatico;1045;592135;1
2897-DOVND;Hombre;0;0;0;2;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;698;14665;0
3082-YVEKW;Mujer;0;1;1;23;1;1;1;1;1;0;1;1;1;0;3;1;Transferencia bancaria automatica;7715;17594;0
0191-EQUUH;Mujer;0;0;1;25;0;2;1;1;1;0;0;1;0;0;3;0;Transferencia bancaria automatica;3505;84445;0
7134-HBPBS;Mujer;1;0;0;72;1;1;1;2;0;1;1;1;1;1;3;1;Transferencia bancaria automatica;1081;777405;0
3489-HHPFY;Mujer;0;1;0;2;1;1;1;2;0;0;0;0;1;0;1;1;Cheque electronico;8405;13405;0
2926-JEJJC;Mujer;0;0;0;8;1;0;0;0;2;2;2;2;2;2;2;1;Transferencia bancaria automatica;202;14095;0
8601-QACRS;Mujer;0;0;0;5;1;1;1;1;0;0;0;0;0;0;1;1;Cheque papel;506;24995;1
4950-BDEUX;Hombre;0;0;0;35;0;2;1;1;0;0;1;0;1;1;1;0;Cheque electronico;492;170165;0
5789-LDFXO;Hombre;0;0;0;24;1;1;0;0;2;2;2;2;2;2;2;0;Cheque electronico;246;59265;0
0508-OOLTO;Mujer;0;1;1;2;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7165;13575;0
2984-TBYKU;Hombre;0;1;1;72;1;1;1;2;1;1;1;1;0;1;3;1;Debito automatico;1049;773265;0
9822-WMWVG;Mujer;0;0;0;41;1;1;1;2;1;1;1;1;1;0;1;1;Cheque electronico;1065;42824;0
2391-SOORI;Hombre;0;0;1;4;1;0;1;1;1;0;0;0;0;0;1;0;Cheque electronico;4935;21965;1
9040-KZVWO;Hombre;0;0;0;26;1;0;1;2;0;1;0;0;0;0;2;0;Transferencia bancaria automatica;755;20181;0
2645-QTLMB;Hombre;0;0;0;7;1;0;1;2;0;1;0;0;1;1;1;1;Cheque electronico;9425;669;1
4806-HIPDW;Mujer;0;1;0;1;1;0;1;2;0;0;0;0;0;0;1;1;Cheque electronico;6895;6895;1
1548-ARAGG;Mujer;0;1;1;4;1;1;1;1;0;1;0;1;0;0;1;1;Cheque papel;585;22485;0
6339-RZCBJ;Hombre;0;0;0;48;1;0;1;1;0;1;1;1;1;1;3;0;Debito automatico;789;37715;0
4424-TKOPW;Hombre;1;0;0;2;1;1;1;2;0;0;0;0;1;1;1;1;Cheque electronico;9385;19675;1
4415-WNGVR;Mujer;1;1;0;12;1;0;1;1;1;0;1;1;1;1;2;1;Cheque electronico;792;94385;0
2522-AHJXR;Hombre;0;1;0;60;1;1;1;2;1;0;1;1;1;1;1;1;Transferencia bancaria automatica;10945;657285;0
0412-UCCNP;Hombre;0;0;0;55;1;0;1;1;1;0;1;1;0;0;3;1;Cheque electronico;592;317585;0
1816-FLZDK;Hombre;0;0;0;1;0;2;1;1;0;0;0;1;0;0;1;0;Cheque papel;2915;2915;0
7096-UCLNH;Hombre;0;0;0;1;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;2005;2005;0
8443-ZRDBZ;Hombre;0;0;0;4;1;1;1;2;0;0;0;0;0;0;1;1;Cheque electronico;7605;3189;1
9136-ALYBR;Hombre;0;0;0;1;0;2;1;1;0;0;0;0;0;0;1;1;Cheque papel;2445;2445;1
4615-PIVVU;Mujer;0;0;0;42;1;0;1;1;0;0;1;1;0;1;3;0;Debito automatico;665;276275;0
8885-QSQBX;Mujer;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;Transferencia bancaria automatica;4955;4955;0
7479-NITWS;Hombre;0;0;0;7;1;1;1;2;0;0;1;0;1;0;1;1;Debito automatico;8935;63185;1
8617-ENBDS;Hombre;0;0;0;3;1;0;1;2;0;0;1;0;0;0;1;1;Debito automatico;736;2325;0
9385-NXKDA;Mujer;0;1;0;72;1;1;1;1;1;1;1;0;1;1;3;1;Debito automatico;8265;591935;0
0430-IHCDJ;Hombre;0;0;0;15;1;1;1;1;0;0;0;0;0;0;1;1;Cheque electronico;49;74925;0
2959-MJHIC;Hombre;0;1;0;4;1;0;1;2;0;0;0;0;1;0;1;1;Cheque electronico;8035;3074;1
6674-KVJHG;Mujer;0;0;0;11;1;1;0;0;2;2;2;2;2;2;2;0;Cheque electronico;252;24515;0
1814-DKOLC;Mujer;0;0;0;5;1;1;0;0;2;2;2;2;2;2;1;0;Cheque papel;2545;13475;0
4201-JMNGR;Mujer;1;0;0;1;1;0;1;1;1;0;1;0;0;0;1;1;Cheque electronico;558;558;1
9351-HXDMR;Hombre;0;1;0;72;1;1;1;2;1;0;1;1;1;1;3;1;Debito automatico;1109;824085;0
3537-HPKQT;Mujer;0;1;0;55;1;1;1;2;0;1;0;0;0;0;1;1;Debito automatico;7775;42664;0
2129-ALKBS;Mujer;0;1;1;40;1;1;0;0;2;2;2;2;2;2;1;1;Cheque electronico;262;10775;0
5821-MMEIL;Mujer;0;1;0;57;1;0;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;199;11156;0
5960-WPXQM;Hombre;0;0;0;1;1;0;1;2;0;0;0;0;1;0;1;1;Cheque electronico;7905;7905;1
0684-AOSIH;Hombre;0;1;0;1;1;0;1;2;1;0;0;0;1;1;1;1;Cheque electronico;95;95;1
8260-NGFNY;Mujer;0;0;0;1;0;2;1;1;0;0;0;0;0;0;1;0;Cheque papel;252;252;1
1309-XGFSN;Hombre;1;1;1;52;1;1;1;1;0;1;1;0;1;1;2;1;Cheque electronico;8085;407955;0
1866-RZZQS;Hombre;1;0;0;41;1;1;1;2;0;0;1;0;1;1;1;1;Cheque electronico;984;418775;1
6968-URWQU;Hombre;0;1;0;43;1;0;1;1;0;0;0;0;1;0;2;1;Cheque papel;5635;239115;0
4742-TXUEX;Mujer;0;1;1;47;1;0;0;0;2;2;2;2;2;2;3;0;Transferencia bancaria automatica;193;8905;0
9631-XEYKE;Hombre;0;0;0;3;1;1;1;1;0;0;0;0;0;0;1;0;Transferencia bancaria automatica;504;13725;0
8631-NBHFZ;Hombre;1;1;1;66;1;1;1;1;1;1;1;1;1;0;3;0;Debito automatico;794;51546;1
1335-MXCSE;Hombre;0;1;1;55;1;0;1;1;0;0;1;1;0;0;3;1;Debito automatico;5525;31199;0
8873-TMKGR;Hombre;0;0;0;29;1;0;0;0;2;2;2;2;2;2;2;0;Cheque papel;191;5295;0
8800-JOOCF;Mujer;0;0;1;12;1;1;1;2;0;0;0;0;1;0;1;1;Cheque electronico;8405;96655;0
1469-LBJQJ;Mujer;0;1;0;66;1;1;1;2;0;1;1;0;1;1;1;1;Cheque electronico;1052;693685;0
4958-XCBDQ;Hombre;1;0;0;35;1;1;1;2;0;0;1;0;1;1;1;1;Cheque electronico;1014;34963;1
8337-UPOAQ;Hombre;1;1;0;10;1;1;1;2;0;0;1;0;0;1;1;1;Cheque electronico;898;9143;1
0064-YIJGF;Hombre;0;1;1;27;1;1;1;2;0;0;0;0;0;0;1;1;Transferencia bancaria automatica;7575;1929;0
2386-OWURY;Mujer;0;0;0;58;1;0;1;2;0;0;0;1;1;1;1;1;Cheque electronico;953;58177;0
1725-IQNIY;Hombre;0;1;0;54;1;0;1;2;1;1;1;1;1;1;3;0;Transferencia bancaria automatica;10975;61102;1
0310-VQXAM;Hombre;0;0;0;9;1;0;0;0;2;2;2;2;2;2;1;0;Cheque papel;1985;1788;0
6598-RFFVI;Hombre;0;0;0;2;1;0;0;0;2;2;2;2;2;2;2;0;Debito automatico;193;283;1
