customerID;gender;SeniorCitizen;Partner;Dependents;Months with the company;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
3999-QGRJH;Male;1;No;No;8;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;697;56085;Yes
1699-UOTXU;Male;0;No;No;60;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Electronic check;614;363825;No
2454-RPBRZ;Female;1;Yes;No;12;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;981;10602;Yes
0635-WKOLD;Male;0;Yes;No;40;Yes;Yes;DSL;No;Yes;No;Yes;Yes;No;One year;No;Credit card (automatic);7075;292175;No
5993-JSUWV;Female;0;No;No;66;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Two year;Yes;Bank transfer (automatic);6115;401745;No
4518-FZBSX;Male;0;Yes;Yes;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2025;8549;No
5387-ASZNZ;Female;1;No;No;66;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);6385;417435;No
6988-CJEYV;Male;0;No;No;49;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;987;492055;No
2002-MZHWP;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;205;205;Yes
3097-FQTVJ;Female;0;No;No;41;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20;8103;No
5465-BUBFA;Female;0;Yes;Yes;41;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);193;7724;No
7299-GNVPL;Female;0;Yes;Yes;23;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;844;193685;No
9743-DQKQW;Male;0;No;No;3;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;251;798;No
1215-VFYVK;Female;0;No;No;4;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Month-to-month;No;Mailed check;4825;20225;No
9371-BITHB;Female;0;Yes;Yes;52;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1985;10705;No
2265-CYWIV;Female;1;Yes;No;4;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;996;34765;Yes
9093-FPDLG;Female;0;No;No;11;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;942;9999;No
0541-FITGH;Female;0;Yes;No;2;Yes;No;DSL;Yes;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;6215;1131;No
6985-HAYWX;Female;0;Yes;No;26;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);793;20158;No
7508-KBIMB;Male;0;Yes;Yes;24;Yes;No;DSL;Yes;No;Yes;No;No;No;One year;Yes;Credit card (automatic);5625;145425;No
6838-HVLXG;Female;0;No;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;203;2467;No
2277-DJJDL;Male;1;Yes;No;60;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;99;60179;No
1897-OKVMW;Female;0;Yes;Yes;64;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;906;581745;No
5485-ITNPC;Male;0;Yes;No;66;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);859;55953;No
0233-FTHAV;Female;0;No;No;60;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;One year;Yes;Bank transfer (automatic);792;4765;No
4644-PIZRT;Male;0;Yes;Yes;17;Yes;Yes;DSL;Yes;No;Yes;No;Yes;No;One year;Yes;Bank transfer (automatic);7035;120165;No
8922-NPKBJ;Male;0;Yes;Yes;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1935;8673;No
2740-TVLFN;Male;0;No;No;1;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;5015;5015;No
7771-CFQRQ;Female;0;Yes;Yes;47;Yes;No;DSL;No;Yes;No;Yes;No;Yes;Two year;No;Bank transfer (automatic);638;300725;No
9512-PHSMG;Female;0;Yes;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;2055;25275;No
6963-EZQEE;Male;1;Yes;No;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);8855;63065;No
2452-KDRRH;Male;1;No;No;67;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);1014;684105;No
2004-OCQXK;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8195;8195;Yes
5027-QPKTE;Male;0;Yes;No;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6935;4511;Yes
4146-SVFUD;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;446;446;No
1564-HJUVY;Male;0;No;No;4;Yes;No;DSL;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Bank transfer (automatic);6375;2262;No
3617-XLSGQ;Female;0;Yes;Yes;66;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);10925;70825;No
7517-LDMPS;Female;0;No;No;12;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;846;101735;No
7244-KXYZN;Female;0;No;No;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);2045;52735;No
5226-NOZFC;Male;0;No;No;26;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;8575;21465;No
2672-HUYVI;Female;0;No;No;6;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;911;4553;Yes
1400-WIVLL;Male;0;Yes;No;57;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Electronic check;10795;596985;No
7508-MYBOG;Male;0;Yes;No;14;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;861;123555;Yes
8148-NLEGT;Female;0;Yes;Yes;42;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;2295;101425;No
0148-DCDOS;Male;0;No;No;25;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);947;23621;Yes
8347-GDTMP;Female;0;Yes;No;64;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1945;122565;No
9992-RRAMN;Male;0;Yes;No;22;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;851;18737;Yes
6746-WAUWT;Male;0;No;No;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);197;3865;No
0310-MVLET;Female;0;Yes;Yes;61;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9915;601005;Yes
0428-IKYCP;Male;0;Yes;No;22;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);87;185065;No
4550-VBOFE;Male;1;Yes;No;70;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10295;71015;Yes
2187-PKZAY;Male;0;No;No;12;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);7995;10434;No
4003-OCTMP;Female;0;Yes;No;31;Yes;No;DSL;Yes;No;No;Yes;No;Yes;One year;Yes;Electronic check;64;191075;No
6652-YFFJO;Female;0;No;No;11;Yes;No;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;649;7161;No
7225-IILWY;Male;0;Yes;Yes;68;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2575;168615;No
5248-RPYWW;Female;1;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);9015;671645;No
7923-IYJWY;Male;1;No;No;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);1161;783985;No
3170-GWYKC;Female;0;No;No;60;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);10495;623675;No
5696-QURRL;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;4505;4505;Yes
7409-KIUTL;Female;1;No;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;71;71;Yes
9830-ECLEN;Male;0;Yes;Yes;58;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;No;One year;No;Mailed check;50;291985;No
1732-VHUBQ;Female;1;Yes;Yes;47;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);7055;330925;Yes
0495-RVCBF;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;797;797;Yes
2668-TZSPS;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2045;2045;No
7854-EDSSA;Male;0;No;No;22;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;59;12547;Yes
8869-TORSS;Female;0;No;No;48;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);6035;28964;Yes
7446-SFAOA;Female;0;Yes;No;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);1985;7175;No
9522-ZSINC;Male;0;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;1995;2538;No
8234-GSZYK;Male;0;No;No;43;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2645;111005;No
6505-OZNPG;Female;0;No;No;6;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;634;3488;No
6164-HAQTX;Male;0;No;No;71;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);5395;388865;No
0679-IDSTG;Female;1;Yes;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6925;6925;Yes
7765-LWVVH;Female;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Two year;Yes;Electronic check;951;684315;No
1658-TJVOA;Female;1;No;No;6;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;741;4509;No
0953-LGOVU;Male;0;Yes;Yes;12;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;355;43225;No
2115-BFTIW;Male;0;No;No;25;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;7095;176735;Yes
4692-NNQRU;Female;0;Yes;No;21;Yes;No;Fiber optic;No;No;Yes;Yes;No;No;One year;No;Electronic check;792;174245;No
7742-MYPGI;Female;0;Yes;Yes;6;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;488;29735;No
0611-DFXKO;Male;0;Yes;No;20;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;89;182045;Yes
7780-OTDSO;Male;0;Yes;No;18;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;994;174295;Yes
9619-GSATL;Female;0;No;No;43;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;No;Electronic check;5545;244425;No
5622-UEJFI;Female;0;Yes;Yes;35;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);254;9498;No
9747-DDZOS;Female;0;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);735;735;Yes
0674-DGMAQ;Male;1;Yes;No;32;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;935;29708;No
6203-HBZPA;Male;0;No;No;52;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);639;333495;No
0484-FFVBJ;Male;0;No;No;32;Yes;No;DSL;No;No;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);6485;201095;No
0301-FIDRB;Female;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);638;46843;No
4139-JPIAM;Male;0;No;No;51;No;No phone service;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);4445;218155;No
2181-TIDSV;Male;0;Yes;Yes;68;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);1995;130325;No
2761-XECQW;Male;1;Yes;No;8;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Mailed check;4335;3714;No
1936-CZAKF;Male;0;Yes;No;49;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Two year;No;Credit card (automatic);4965;24099;No
9453-PATOS;Female;0;Yes;No;72;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;851;61554;No
0564-JJHGS;Male;0;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;955;8291;Yes
3348-CFRNX;Female;0;Yes;No;28;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;9235;26029;Yes
4402-FTBXC;Male;0;No;No;54;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;No;Mailed check;898;4667;No
1428-GTBJJ;Male;0;No;No;11;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;7455;82475;Yes
2931-XIQBR;Female;0;Yes;Yes;50;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;No;Mailed check;10305;51535;No
0106-UGRDO;Female;0;Yes;No;69;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;116;818285;No
5542-TBBWB;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;699;699;No
1930-QPBVZ;Male;0;Yes;Yes;68;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;Two year;No;Bank transfer (automatic);951;66834;No
2606-PKWJB;Male;0;No;Yes;40;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;One year;No;Mailed check;4025;156405;No
5322-ZSMZY;Male;0;Yes;Yes;31;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2575;7556;No
8059-UDZFY;Female;1;No;Yes;33;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);10535;346505;No
7740-BTPUX;Male;1;Yes;No;55;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;1136;62927;No
5220-AGAAX;Male;0;Yes;Yes;68;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);24;16643;No
0208-BPQEJ;Female;0;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);194;1981;No
9435-JMLSX;Male;0;Yes;No;71;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);861;60459;No
3352-ALMCK;Male;0;No;No;40;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Mailed check;10265;410815;No
5312-IRCFR;Female;0;Yes;Yes;64;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;One year;Yes;Electronic check;9285;598075;No
5294-IMHHT;Male;0;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;One year;No;Bank transfer (automatic);9775;50432;No
8802-UNOJF;Male;1;No;No;12;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;838;102975;Yes
6313-GIDIT;Male;1;No;No;53;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;5445;285455;Yes
6176-YJWAS;Male;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Credit card (automatic);9795;711425;No
5310-NOOVA;Male;0;No;No;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;1995;90705;No
4526-EXKKN;Male;0;No;No;40;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;246;97395;No
5311-IHLEI;Male;0;No;No;12;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Bank transfer (automatic);5095;60575;No
3987-KQDDU;Male;0;No;No;9;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;756;66155;No
3404-JNXAX;Female;0;Yes;Yes;51;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;8075;41169;No
5131-PONJI;Male;0;Yes;Yes;49;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);904;449465;No
2845-AFFTX;Male;1;Yes;No;41;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;998;42593;Yes
3489-VSFRD;Female;0;No;No;56;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);6025;328275;No
3345-JHUEO;Male;0;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;202;557;No
5815-HGGHV;Male;0;Yes;No;20;Yes;No;DSL;Yes;No;No;Yes;No;Yes;One year;Yes;Mailed check;6415;127445;No
5260-UMPWX;Female;0;Yes;Yes;26;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);2025;49395;No
2249-YPRNG;Female;0;Yes;Yes;20;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);10585;223965;Yes
7410-YTJIK;Female;0;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;7545;48075;Yes
4626-GYCZP;Male;0;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9385;6356;Yes
5649-RXQTV;Male;0;No;No;51;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;99;503815;No
2674-MIAHT;Female;0;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;803;3242;No
2576-HXMPA;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);1955;1955;No
7587-AOVVU;Male;0;Yes;Yes;27;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;Month-to-month;No;Electronic check;10075;279355;No
5590-BYNII;Male;0;No;No;22;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;10075;2095;Yes
6898-MDLZW;Male;0;No;No;12;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;5375;64865;No
3237-AJGEH;Female;0;Yes;Yes;3;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;31;9505;Yes
4707-YNOQA;Female;0;Yes;Yes;34;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);256;91715;No
9357-UJRUN;Male;0;Yes;No;24;Yes;Yes;DSL;Yes;No;No;Yes;No;No;One year;Yes;Electronic check;5835;13469;No
1591-NFNLQ;Male;0;No;No;51;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);80;424235;Yes
8648-PFRMP;Female;1;No;No;14;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;4635;6727;No
7663-CUXZB;Male;0;Yes;No;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Electronic check;11375;656125;No
0258-NOKBL;Male;0;No;No;3;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;No;Electronic check;904;26845;No
1163-VIPRI;Female;0;Yes;Yes;65;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Electronic check;1093;733755;No
2815-CPTUL;Male;1;No;No;5;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;7025;3319;Yes
9348-ROUAI;Female;0;Yes;Yes;59;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);903;519405;No
9443-JUBUO;Male;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);6525;447885;No
0596-BQCEQ;Female;0;Yes;Yes;62;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10015;62833;Yes
1481-ZUWZA;Male;0;No;No;28;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);945;26594;Yes
3043-TYBNO;Male;0;No;No;3;Yes;No;DSL;No;No;No;Yes;No;Yes;Month-to-month;No;Mailed check;6065;1969;No
4830-FAXFM;Male;0;No;Yes;19;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);241;4392;No
5906-BFOZT;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;195;195;No
